id;title;genres;company;score;released_at
tom-clancys-endwar;Tom Clancy's EndWar;Strategy,Real-Time,Tactics;Funatics / Ubisoft;68;2008-11-04 00:00:00.000000
tom-clancys-ghost-recon-advanced-warfighter-2;Tom Clancy's Ghost Recon Advanced Warfighter 2;Action,Shooter,First-Person,Tactical;High Voltage Software / Ubisoft;61;2007-08-23 00:00:00.000000
tom-clancys-ghost-recon-predator;Tom Clancy's Ghost Recon Predator;Action,Shooter,Third-Person,Tactical;Virtuos / Ubisoft;54;2010-11-16 00:00:00.000000
tom-clancys-rainbow-six-vegas;Tom Clancy's Rainbow Six Vegas;Action,Shooter,First-Person,Tactical;Ubisoft Montreal / Ubisoft;60;2007-06-12 00:00:00.000000
tom-clancys-rainbow-six-vegas;Tom Clancy's Rainbow Six Vegas;Action,Shooter,Third-Person,Tactical;Ubisoft Montreal / Ubisoft;60;2007-06-12 00:00:00.000000
tom-clancys-splinter-cell-essentials;Tom Clancy's Splinter Cell Essentials;Action,Shooter,Third-Person,Tactical;;58;2006-03-21 00:00:00.000000
tomoyo-after-its-a-wonderful-life-cs-edition;Tomoyo After: It's a Wonderful Life - CS Edition;Adventure,Visual Novel;Visual Arts / Prototype;0;2009-03-19 00:00:00.000000
tony-hawks-project-8;Tony Hawk's Project 8;Sports,Individual,Skate / Skateboard;Page 44 Studios / Activision;68;2006-11-21 00:00:00.000000
tony-hawks-project-8;Tony Hawk's Project 8;Sports;Page 44 Studios;68;2006-11-21 00:00:00.000000
tony-hawks-underground-2-remix;Tony Hawk's Underground 2 Remix;Sports,Individual,Skate / Skateboard;Shaba Games / Activision;83;2005-03-15 00:00:00.000000
toriko-gourmet-survival;Toriko: Gourmet Survival!;Role-Playing,General;NATSUME ATARI Inc. / Bandai Namco Games;0;2011-08-04 00:00:00.000000
toudai-shogi-meijinsen-dojo;Toudai Shogi: Meijinsen Dojo;Miscellaneous,Board / Card Game;;0;2010-10-28 00:00:00.000000
toy-story-3;Toy Story 3;Action;Asobo Studio;73;2010-06-15 00:00:00.000000
toy-story-3;Toy Story 3;Action,General;Asobo Studio / Disney Interactive Studios;0;2010-06-15 00:00:00.000000
transformers-revenge-of-the-fallen;Transformers: Revenge of the Fallen;Action,Beat-'Em-Up,3D;Savage Entertainment / Activision;37;2009-06-23 00:00:00.000000
transformers-the-game;Transformers: The Game;Action Adventure,General;Savage Entertainment / Activision;47;2007-06-19 00:00:00.000000
transformers-the-game;Transformers: The Game;Action,Adventure;Savage Entertainment;47;2007-06-19 00:00:00.000000
traxxpad;Traxxpad;Action,Rhythm,Music;Definitive Studios / Eidos Interactive;78;2007-06-26 00:00:00.000000
trick-x-logic-season-1;Trick x Logic: Season 1;Adventure,General;ChunSoft / SCEI;0;2010-07-22 00:00:00.000000
trick-x-logic-season-2;Trick x Logic: Season 2;Adventure,General;ChunSoft / SCEI;0;2010-09-16 00:00:00.000000
tron-evolution;TRON: Evolution;Action Adventure,General;SuperVillain Studios / Disney Interactive Studios;0;2010-12-07 00:00:00.000000
tron-evolution;TRON: Evolution;Action,Adventure;SuperVillain Studios;0;2010-12-07 00:00:00.000000
tsugi-no-giseisha-o-oshirase-shimasu-kimi-to-ko-no-hateru-kotonai-kurayami-o;Tsugi no Giseisha o Oshirase Shimasu: Kimi to Ko no Hateru Kotonai Kurayami o;Adventure,General;;0;2011-10-06 00:00:00.000000
tsugi-no-giseisha-o-oshirase-shimasu-shi-to-zetsubou-o-norikoete;Tsugi no Giseisha o Oshirase Shimasu: Shi to Zetsubou o Norikoete;Action,General;;0;2011-12-08 00:00:00.000000
tsuku-monogatari;Tsuku Monogatari;Adventure,Visual Novel;;0;2011-01-27 00:00:00.000000
tsuyo-kiss-2-portable;Tsuyo Kiss 2 Portable;Adventure,General;;0;2010-10-28 00:00:00.000000
twelve-sengoku-fengshenden;Twelve: Sengoku Fengshenden;Strategy,Turn-Based,General;Tenky / Konami;0;2005-08-25 00:00:00.000000
twinbee-portable;TwinBee Portable;Miscellaneous,Compilation;M2 / Konami;0;2007-01-25 00:00:00.000000
twinkle-*-crusaders-gogo;Twinkle * Crusaders GoGo!;Action,General;;0;2010-09-30 00:00:00.000000
twisted-metal-head-on;Twisted Metal: Head-On;Simulation,Vehicle,Combat;Incognito Inc. / SCEA;79;2005-03-24 00:00:00.000000
uefa-champions-league-2006-2007;UEFA Champions League 2006-2007;Sports,Team,Soccer,Management;EA Canada / EA Sports;71;2007-03-20 00:00:00.000000
uefa-euro-2008;UEFA EURO 2008;Sports,Team,Soccer,Sim;EA Canada / Electronic Arts;68;2008-05-19 00:00:00.000000
ufc-undisputed-2010;UFC Undisputed 2010;Sports,Individual,Combat,Wrestling;Yuke's / THQ;74;2010-09-07 00:00:00.000000
ultimate-block-party;Ultimate Block Party;Puzzle,General;Magicpot / Conspiracy Entertainment;76;2005-12-13 00:00:00.000000
ultimate-board-game-collection;Ultimate Board Game Collection;Miscellaneous,Board / Card Game;Jack of All Games / Valcon Games;57;2007-05-01 00:00:00.000000
ultimate-ghosts-n-goblins;Ultimate Ghosts 'n Goblins;Action,Platformer,2D;TOSE / Capcom;72;2006-08-29 00:00:00.000000
ultraman-fighting-evolution-0;Ultraman Fighting Evolution 0;Action,Fighting,3D;;0;2006-07-20 00:00:00.000000
umihara-kawase-portable;Umihara Kawase Portable;Action,Platformer,2D;Rocket Studio / Natsume;0;1970-01-01 00:00:00.000000
umineko-no-naku-koro-ni-portable-1;Umineko no Naku Koro ni Portable 1;Adventure,General;;0;2011-10-20 00:00:00.000000
umineko-no-naku-koro-ni-portable-2;Umineko no Naku Koro ni Portable 2;Adventure,General;;0;2011-11-17 00:00:00.000000
unbound-saga;Unbound Saga;Action;Vogster;56;2009-07-16 00:00:00.000000
unchainblades-exxiv;UnchainBlades EXXiV;Role-Playing,Western-Style;;0;2012-11-29 00:00:00.000000
unchained-blades;Unchained Blades;Role-Playing,Western-Style;FuRyu / XSEED Games;61;2012-06-26 00:00:00.000000
undead-knights;Undead Knights;Action,Adventure;Now Production;63;2009-09-29 00:00:00.000000
undead-knights;Undead Knights;Action,Beat-'Em-Up,3D;Now Production / Tecmo;63;2009-09-29 00:00:00.000000
untold-legends-brotherhood-of-the-blade;Untold Legends: Brotherhood of the Blade;Role-Playing,Action RPG;;68;2005-03-22 00:00:00.000000
untold-legends-the-warriors-code;Untold Legends: The Warrior's Code;Role-Playing,Action RPG;;65;2006-03-28 00:00:00.000000
untold-legends-the-warriors-code;Untold Legends: The Warrior's Code;Role-Playing;Sony Online Entertainment;65;2006-03-28 00:00:00.000000
up;Up;Action,Adventure;Asobo Studio;0;2009-05-26 00:00:00.000000
up;Up;Action Adventure,General;Asobo Studio / THQ;0;2009-05-26 00:00:00.000000
uta-no-*-prince-sama-amazing-aria;Uta no * Prince-Sama: Amazing Aria;Adventure,General;;0;2010-12-23 00:00:00.000000
uta-no-*-prince-sama-music-2;Uta no * Prince Sama: Music 2;Action,Rhythm,Music;;0;2013-09-05 00:00:00.000000
uta-no-*-prince-sama-repeat;Uta no * Prince-Sama: Repeat;Adventure,General;;0;2011-08-11 00:00:00.000000
uta-no-*-prince-sama-sweet-serenade;Uta no * Prince-Sama: Sweet Serenade;Adventure,General;;0;2011-02-10 00:00:00.000000
utawarerumono-portable;Utawarerumono Portable;Strategy,Turn-Based,General;;0;2009-05-28 00:00:00.000000
valhalla-knights-2-battle-stance;Valhalla Knights 2: Battle Stance;Role-Playing,Action RPG;K2 / XSEED Games;0;2010-01-21 00:00:00.000000
valhalla-knights-2;Valhalla Knights 2;Role-Playing,Action RPG;K2 / XSEED Games;50;2008-10-01 00:00:00.000000
valhalla-knights;Valhalla Knights;Role-Playing,Action RPG;K2 LLC / XSEED Games;53;2007-04-17 00:00:00.000000
valhalla-knights;Valhalla Knights;Role-Playing,Action,RPG;K2 LLC / XSEED Games;53;2007-04-17 00:00:00.000000
valkyria-chronicles-2;Valkyria Chronicles II;Role-Playing;Sega;83;2010-08-30 00:00:00.000000
valkyria-chronicles-2;Valkyria Chronicles II;Strategy,Turn-Based,Tactics;;83;2010-08-30 00:00:00.000000
valkyria-chronicles-ii;Valkyria Chronicles II;Strategy,Turn-Based,Tactics;Sega;83;2010-08-30 00:00:00.000000
valkyrie-profile-lenneth;Valkyrie Profile: Lenneth;Role-Playing,Japanese-Style;TOSE / Square Enix;80;2006-07-18 00:00:00.000000
vantage-master-portable;Vantage Master Portable;Role-Playing,General;;0;2008-04-24 00:00:00.000000
venus-and-braves-majo-to-megami-to-horobi-no-yogen;Venus & Braves: Majo to Megami to Horobi no Yogen;Strategy,General;;0;2011-01-20 00:00:00.000000
viewtiful-joe-red-hot-rumble;Viewtiful Joe: Red Hot Rumble;Action,Beat-'Em-Up,2D;Clover Studio / Capcom;63;2006-03-22 00:00:00.000000
viorate-no-atelier-gramnad-no-renkinjutsushi-2-gunjou-no-omoide;Viorate no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide;Role-Playing,General;;0;2011-02-03 00:00:00.000000
virtua-tennis-3;Virtua Tennis 3;Sports,Individual,Tennis;Sumo Digital / Sega;79;2007-03-26 00:00:00.000000
virtua-tennis-3;Virtua Tennis 3;Sports;Sumo Digital;79;2007-03-26 00:00:00.000000
virtua-tennis-world-tour;Virtua Tennis: World Tour;Sports,Individual,Tennis;Sumo Digital / Sega;84;2005-10-07 00:00:00.000000
vitamin-x-detective-b6;Vitamin X: Detective B6;Adventure,Visual Novel;HuneX / D3Publisher;0;2012-02-09 00:00:00.000000
vitamin-x-evolution-plus;Vitamin X Evolution Plus;Adventure,Visual Novel;HuneX / D3Publisher;0;2010-09-09 00:00:00.000000
vitamin-x-to-z;Vitamin X to Z;Adventure,Visual Novel;HuneX / D3Publisher;0;2011-02-24 00:00:00.000000
vitamin-z-revolution;Vitamin Z Revolution;Adventure,Visual Novel;HuneX / D3Publisher;0;2010-03-25 00:00:00.000000
voodoo-dice;Voodoo Dice;Puzzle;Exkee / Ubisoft;0;2010-05-26 00:00:00.000000
vulcanus;Vulcanus;Action,General;Zeppeto / Compile Heart;0;2006-11-16 00:00:00.000000
wall-e;WALL-E;Action;Heavy Iron Studios;64;2008-06-24 00:00:00.000000
wall-e;WALL-E;Action,Platformer,3D;Savage Entertainment / THQ;64;2008-06-24 00:00:00.000000
wand-of-fortune-2-jikuu-ni-shizumu-mokushiroku;Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku;Adventure,General;;0;2011-09-29 00:00:00.000000
wand-of-fortune-mirai-e-no-prologue-portable;Wand of Fortune: Mirai e no Prologue Portable;Adventure,General;;0;2010-12-02 00:00:00.000000
wangan-midnight-portable;Wangan Midnight Portable;Racing,Arcade,Automobile;;0;2007-09-27 00:00:00.000000
warhammer-40-000-squad-command;Warhammer 40,000: Squad Command;Strategy,Turn-Based,Tactics;RedLynx / THQ;67;2007-11-12 00:00:00.000000
warhammer-40k-squad-command;Warhammer 40,000: Squad Command;Strategy;RedLynx;67;2007-11-12 00:00:00.000000
warhammer-battle-for-atluma;Warhammer: Battle for Atluma;Strategy,Turn-Based,Card Battle;Sabertooth Games / Namco Bandai Games;55;2006-11-14 00:00:00.000000
warriors-lost-empire;Warriors of the Lost Empire;Role-Playing;Platinum Egg;52;2007-12-13 00:00:00.000000
warriors-of-the-lost-empire;Warriors of the Lost Empire;Role-Playing,Action RPG;Platinum Egg / UFO Interactive;52;2007-12-13 00:00:00.000000
warriors-orochi-2;Warriors Orochi 2;Action,Beat-'Em-Up,3D;Omega Force / Koei;56;2009-08-28 00:00:00.000000
warriors-orochi-2;Warriors Orochi 2;Action;Omega Force;56;2009-08-28 00:00:00.000000
warriors-orochi;Warriors Orochi;Action,Beat-'Em-Up,3D;Omega Force / Koei;62;2008-03-25 00:00:00.000000
warship-gunner-2-portable;Warship Gunner 2 Portable;Simulation,Marine,Combat;;0;2009-11-12 00:00:00.000000
weiss-schwarz-portable-boost-schwarz;Weiss Schwarz Portable: Boost Schwarz;Strategy,Turn-Based,Card Battle;B.B.Studio / Bandai Namco Games;0;2011-11-23 00:00:00.000000
we-love-juggler;We Love Juggler;Adventure,General;;0;2010-03-18 00:00:00.000000
what-did-i-do-to-deserve-this-my-lord-2;What Did I Do to Deserve This, My Lord!? 2;Strategy,General;Acquire / NIS America;73;2010-04-29 00:00:00.000000
what-did-i-do-to-deserve-this-my-lord;What Did I Do to Deserve This, My Lord!?;Strategy,General;Acquire / NIS America;69;2009-07-16 00:00:00.000000
white-breath-perfect-edition;White Breath: Perfect Edition;Adventure,Visual Novel;;0;2010-09-02 00:00:00.000000
white-knight-chronicles-origins;White Knight Chronicles: Origins;Role-Playing,Action RPG;Matrix Software / SCEE;0;2011-06-10 00:00:00.000000
white-knight-chronicles-origins;White Knight Chronicles: Origins;Role-Playing,Action,RPG;Matrix Software / SCEE;71;2011-06-10 00:00:00.000000
who-wants-to-be-a-millionaire-party-edition;Who Wants to Be a Millionaire: Party Edition;Miscellaneous,Trivia / Game Show;;0;2006-12-01 00:00:00.000000
wild-arms-xf;Wild ARMs XF;Strategy,Turn-Based,General;Media Vision / XSEED Games;64;2008-03-11 00:00:00.000000
will-o-wisp-portable;Will O' Wisp Portable;Adventure,General;;0;2009-03-26 00:00:00.000000
win-jpt-japanese-beginners;Win-JPT Japanese Beginners;Miscellaneous,Edutainment;;0;2006-12-29 00:00:00.000000
winning-eleven-pro-evolution-soccer-2007;Winning Eleven: Pro Evolution Soccer 2007;Sports,Team,Soccer,Sim;KCET / Konami;81;2007-02-06 00:00:00.000000
winning-post-6-2006;Winning Post 6 2006;Sports,Individual,Horse Racing;;0;2006-08-24 00:00:00.000000
winning-post-6-2008;Winning Post 6 2008;Sports,Individual,Horse Racing;;0;2008-06-26 00:00:00.000000
winning-post-7-2009;Winning Post 7 2009;Sports,Individual,Horse Racing;;0;2009-10-01 00:00:00.000000
winning-post-7-2010;Winning Post 7 2010;Sports,Individual,Horse Racing;;0;2010-09-22 00:00:00.000000
winning-post-7-2012;Winning Post 7 2012;Sports,Individual,Horse Racing;;0;2012-03-15 00:00:00.000000
win-toeic-beginners-lc;Win-TOEIC Beginners' LC;Miscellaneous,Edutainment;;0;2005-09-30 00:00:00.000000
win-toeic-beginners-rc;Win-TOEIC Beginners' RC;Miscellaneous,Edutainment;;0;2005-12-14 00:00:00.000000
winx-club-join-the-club;Winx Club: Join the Club;Miscellaneous,Party / Minigame;n-Space / Konami;30;2007-05-07 00:00:00.000000
wipeout-pulse;Wipeout Pulse;Racing,Arcade,Futuristic;Studio Liverpool / SCEA;82;2008-02-12 00:00:00.000000
wipeout-pure;Wipeout Pure;Driving;Studio Liverpool;88;2005-03-16 00:00:00.000000
wipeout-pure;Wipeout Pure;Racing,Arcade,Futuristic;Studio Liverpool / SCEA;88;2005-03-16 00:00:00.000000
wizardry-empire-3;Wizardry Empire III;Role-Playing,Western-Style;;0;2007-01-18 00:00:00.000000
world-championship-cards;World Championship Cards;Miscellaneous,Gambling;;37;2008-05-30 00:00:00.000000
world-championship-poker-2-featuring-howard-lederer;World Championship Poker 2: Featuring Howard Lederer;Miscellaneous,Gambling;;65;2005-12-11 00:00:00.000000
world-championship-poker-featuring-howard-lederer-all-in;World Championship Poker: Featuring Howard Lederer - All In;Miscellaneous,Gambling;Point of View / Crave;56;2006-09-05 00:00:00.000000
world-neverland-2-in-1-portable;World Neverland 2-in-1 Portable;Role-Playing,General;;0;2008-06-26 00:00:00.000000
world-of-pool;World of Pool;Sports,Individual,Billiards;;0;2007-08-31 00:00:00.000000
world-of-pool;World of Pool;Sports,Individual,Billiards;Ghostlight;10;2007-08-31 00:00:00.000000
world-poker-tour;World Poker Tour;Miscellaneous,Gambling;Coresoft / 2K Sports;68;2006-04-17 00:00:00.000000
world-pool-challenge-2007;World Pool Challenge 2007;Sports,Individual,Billiards;Blade Interactive / Sega Europe;0;2007-01-12 00:00:00.000000
world-series-of-poker-2008-battle-for-the-bracelets;World Series of Poker 2008: Battle for the Bracelets;Miscellaneous,Gambling;Left Field Productions / Activision;0;2007-11-06 00:00:00.000000
world-series-of-poker-tournament-of-champions;World Series of Poker: Tournament of Champions;Miscellaneous,Gambling;;70;2006-09-21 00:00:00.000000
world-series-of-poker;World Series of Poker;Miscellaneous,Gambling;;37;2005-09-15 00:00:00.000000
world-snooker-challenge-2005;World Snooker Challenge 2005;Sports,Individual,Billiards;Blade Interactive / Sega Europe;0;2005-09-01 00:00:00.000000
world-soccer-winning-eleven-2010-aoki-samurai-no-chousen;World Soccer Winning Eleven 2010: Aoki Samurai no Chousen;Sports,Team,Soccer,Sim;;0;2010-05-20 00:00:00.000000
world-soccer-winning-eleven-9;World Soccer Winning Eleven 9;Sports,Team,Soccer,Sim;KCET / Konami;78;2006-02-07 00:00:00.000000
world-tour-soccer-06;World Tour Soccer 06;Sports,Team,Soccer,Sim;SCEE London Studio / SCEA;72;2006-06-27 00:00:00.000000
world-tour-soccer;World Tour Soccer;Sports,Team,Soccer,Sim;SCEE / SCEA;70;2005-03-14 00:00:00.000000
worldwide-soccer-manager-2007;Worldwide Soccer Manager 2007;Sports,Team,Soccer,Management;;0;1970-01-01 00:00:00.000000
worms-open-warfare-2;Worms: Open Warfare 2;Strategy;Team 17, Two Tribes;80;2007-09-04 00:00:00.000000
worms-open-warfare-2;Worms: Open Warfare 2;Strategy,Turn-Based,Artillery;Team 17 / THQ;80;2007-09-04 00:00:00.000000
worms-open-warfare;Worms: Open Warfare;Strategy;Team 17;70;2006-03-22 00:00:00.000000
wrc-fia-world-rally-championship;WRC: FIA World Rally Championship;Racing,Simulation,Automobile;Traveller's Tales / Namco Bandai Games;67;2006-04-18 00:00:00.000000
wtf-work-time-fun;WTF: Work Time Fun;Miscellaneous,Party / Minigame;SCEJ / D3Publisher;63;2006-10-17 00:00:00.000000
wwe-all-stars;WWE All Stars;Sports,Individual,Combat,Wrestling;;70;2011-03-29 00:00:00.000000
wwe-smackdown-vs-raw-2006;WWE SmackDown! vs. Raw 2006;Sports,Individual,Combat,Wrestling;Yuke's / THQ;81;2005-12-13 00:00:00.000000
wwe-smackdown-vs-raw-2007;WWE SmackDown vs. Raw 2007;Sports,Individual,Combat,Wrestling;Yuke's / THQ;78;2006-12-06 00:00:00.000000
wwe-smackdown-vs-raw-2008;WWE SmackDown vs. Raw 2008;Sports,Individual,Combat,Wrestling;Yuke's / THQ;68;2007-11-13 00:00:00.000000
wwe-smackdown-vs-raw-2009;WWE SmackDown vs. Raw 2009;Sports,Individual,Combat,Wrestling;Yuke's / THQ;72;2008-11-09 00:00:00.000000
wwe-smackdown-vs-raw-2010;WWE SmackDown vs. Raw 2010;Sports,Individual,Combat,Wrestling;Yuke's / THQ;71;2009-10-20 00:00:00.000000
wwe-smackdown-vs-raw-2011;WWE SmackDown vs. Raw 2011;Sports,Individual,Combat,Wrestling;Yuke's / THQ;0;2010-10-26 00:00:00.000000
wwii-battle-over-the-pacific;WWII: Battle Over The Pacific;Flight;;49;1970-01-01 01:00:00.000000
wwii-battle-over-the-pacific;WWII: Battle Over The Pacific;Simulation,Flight,Combat;;0;2008-05-09 00:00:00.000000
xiaolin-showdown;Xiaolin Showdown;Action,Beat-'Em-Up,2D;BottleRocket Entertainment / Konami;59;2006-11-14 00:00:00.000000
xi-coliseum;XI Coliseum;Puzzle,General;Shift / SCEI;0;2006-03-09 00:00:00.000000
x-men-legends-2-rise-of-apocalypse;X-Men Legends II: Rise of Apocalypse;Role-Playing,Action RPG;Vicarious Visions / Activision;84;2005-10-18 00:00:00.000000
x-men-legends-2-rise-of-apocalypse;X-Men Legends II: Rise of Apocalypse;Role-Playing;Vicarious Visions;84;2005-10-18 00:00:00.000000
x-men-origins-wolverine;X-Men Origins: Wolverine;Action,Beat-'Em-Up,3D;Griptonite Games / Activision;60;2009-05-01 00:00:00.000000
x-men-origins-wolverine;X-Men Origins: Wolverine;Action;Griptonite Games;60;2009-05-01 00:00:00.000000
xyanide-resurrection;Xyanide Resurrection;Action;Playlogic;0;1970-01-01 01:00:00.000000
xyanide-resurrection;Xyanide Resurrection;Action,Shooter,Shoot-'Em-Up,Vertical;;45;1970-01-01 00:00:00.000000
yamada-yuusuke-world-puzzle-bokura-no-48-jikan-sensou;Yamada Yuusuke World Puzzle: Bokura no 48 Jikan Sensou;Puzzle,General;;0;2009-11-26 00:00:00.000000
yamamura-misa-suspense-kyoto-kurama-sansou-satsujin-jiken;Yamamura Misa Suspense: Kyoto Kurama Sansou Satsujin Jiken;Adventure,3D,First-Person;;0;2009-09-03 00:00:00.000000
yamasa-digi-portable-matsuri-no-tatsujin-win-chan-no-natsumatsuri;Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri;Miscellaneous,Gambling;;0;2006-08-10 00:00:00.000000
yggdra-union-well-never-fight-alone;Yggdra Union: We'll Never Fight Alone;Strategy,Turn-Based,General;Sting / Atlus;73;2008-09-16 00:00:00.000000
yoake-mae-yori-ruriiro-na-portable;Yoake Mae Yori Ruriiro na Portable;Adventure,General;HuneX / Kadokawa;0;2010-02-25 00:00:00.000000
young-thor;Young Thor;Action;Frima Studio;71;2010-07-20 00:00:00.000000
ys-seven;Ys Seven;Role-Playing;Falcom;79;2010-08-17 00:00:00.000000
yu-gi-oh-5ds-tag-force-4;Yu-Gi-Oh! 5D's Tag Force 4;Strategy,Turn-Based,Card,Battle;Konami;85;2009-11-18 00:00:00.000000
yu-gi-oh-duel-monsters-gx-tag-force-3;Yu-Gi-Oh! Duel Monsters GX: Tag Force 3;Strategy;Konami;0;1970-01-01 01:00:00.000000
yukiwari-no-hana;Yukiwari no Hana;Adventure,Visual Novel;;0;2005-07-28 00:00:00.000000
yummy-yummy-cooking-jam;Yummy Yummy Cooking Jam;Miscellaneous;Virtual Toys;0;2009-10-29 00:00:00.000000
